productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extCardSubtype,extElement,extClass,extReserveCost,extSpeed,extFlavorText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extLife,extMemoryCost,extLevel,extDurability
494257,Flamelash Subduer,Flamelash Subduer,https://tcgplayer-cdn.tcgplayer.com/product/494257_200w.jpg,74,23123,https://cpt.tcgcsv.com/9KZ5,2023-04-28T04:03:10.867,1,Common,137,Your champion gets +1 level as long as you control an Animal or Beast ally.<br>[Class Bonus] REST: Deal 2 damage to target ally you control. That ally gets +2 power until end of turn. (Activate this ability only if your champion's class matches this card's class.),Ally,Human,Fire,Tamer,3,,,139.99,139.99,139.99,,,Foil,1,3,,,
494257,Flamelash Subduer,Flamelash Subduer,https://tcgplayer-cdn.tcgplayer.com/product/494257_200w.jpg,74,23123,https://cpt.tcgcsv.com/9KZ5,2023-04-28T04:03:10.867,1,Common,137,Your champion gets +1 level as long as you control an Animal or Beast ally.<br>[Class Bonus] REST: Deal 2 damage to target ally you control. That ally gets +2 power until end of turn. (Activate this ability only if your champion's class matches this card's class.),Ally,Human,Fire,Tamer,3,,,0.24,0.46,0.75,0.45,,Normal,1,3,,,
494258,Focused Flames,Focused Flames,https://tcgplayer-cdn.tcgplayer.com/product/494258_200w.jpg,74,23123,https://cpt.tcgcsv.com/bKZ5,2023-04-28T04:03:10.867,1,Uncommon,138,[Class Bonus] This card costs 1 less to activate. (Apply this effect only if your champion's class matches this card's class.)<br>Deal 4 damage to target ally.,Action,Spell,Fire,Mage,2,Slow,,89.98,90.0,124.95,,,Foil,,,,,
494258,Focused Flames,Focused Flames,https://tcgplayer-cdn.tcgplayer.com/product/494258_200w.jpg,74,23123,https://cpt.tcgcsv.com/bKZ5,2023-04-28T04:03:10.867,1,Uncommon,138,[Class Bonus] This card costs 1 less to activate. (Apply this effect only if your champion's class matches this card's class.)<br>Deal 4 damage to target ally.,Action,Spell,Fire,Mage,2,Slow,,0.29,0.54,0.99,0.54,,Normal,,,,,
494259,Freeze Stiff,Freeze Stiff,https://tcgplayer-cdn.tcgplayer.com/product/494259_200w.jpg,74,23123,https://cpt.tcgcsv.com/cKZ5,2023-04-28T04:03:10.867,1,Common,169,"Rest up to two target allies. If either of those allies are attacking, negate their attacks and end the combat phase. Class Bonus: Those allies don't wake up during their controller's next wake up phase. (Apply the additional effect only if your champion's class matches this card's class.)",Action,Spell,Water,Mage,3,Fast,,34.0,34.99,99.99,,,Foil,,,,,
494259,Freeze Stiff,Freeze Stiff,https://tcgplayer-cdn.tcgplayer.com/product/494259_200w.jpg,74,23123,https://cpt.tcgcsv.com/cKZ5,2023-04-28T04:03:10.867,1,Common,169,"Rest up to two target allies. If either of those allies are attacking, negate their attacks and end the combat phase. Class Bonus: Those allies don't wake up during their controller's next wake up phase. (Apply the additional effect only if your champion's class matches this card's class.)",Action,Spell,Water,Mage,3,Fast,,0.12,0.28,0.5,0.27,,Normal,,,,,
494260,Freezing Hail,Freezing Hail,https://tcgplayer-cdn.tcgplayer.com/product/494260_200w.jpg,74,23123,https://cpt.tcgcsv.com/dKZ5,2023-04-28T04:03:10.867,1,Common,170,Deal 2 damage to target unit. That unit doesn't wake up during its controller's next wake up phase.,Action,Spell,Water,Mage,2,Fast,"<em>Sharpened shards carrying a piercing chill freeze almost everything to the core.""</em>",0.1,0.38,0.5,0.33,,Normal,,,,,
494260,Freezing Hail,Freezing Hail,https://tcgplayer-cdn.tcgplayer.com/product/494260_200w.jpg,74,23123,https://cpt.tcgcsv.com/dKZ5,2023-04-28T04:03:10.867,1,Common,170,Deal 2 damage to target unit. That unit doesn't wake up during its controller's next wake up phase.,Action,Spell,Water,Mage,2,Fast,"<em>Sharpened shards carrying a piercing chill freeze almost everything to the core.""</em>",34.99,34.99,35.5,,,Foil,,,,,
494261,Frozen Nova,Frozen Nova,https://tcgplayer-cdn.tcgplayer.com/product/494261_200w.jpg,74,23123,https://cpt.tcgcsv.com/fKZ5,2023-04-28T04:03:10.867,1,Rare,171,[Class Bonus] Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Deal 1 damage to all allies and rest them. Those allies don't wake up during their controller's next wake up phase.,Action,Spell,Water,Mage,8,Slow,,0.54,0.75,5.0,0.5,,Normal,,,,,
494261,Frozen Nova,Frozen Nova,https://tcgplayer-cdn.tcgplayer.com/product/494261_200w.jpg,74,23123,https://cpt.tcgcsv.com/fKZ5,2023-04-28T04:03:10.867,1,Rare,171,[Class Bonus] Efficiency (This card costs LV less to activate. LV refers to your champion's level.)<br>Deal 1 damage to all allies and rest them. Those allies don't wake up during their controller's next wake up phase.,Action,Spell,Water,Mage,8,Slow,,35.0,62.5,89.99,,,Foil,,,,,
494262,Gaia's Blessing,Gaias Blessing,https://tcgplayer-cdn.tcgplayer.com/product/494262_200w.jpg,74,23123,https://cpt.tcgcsv.com/gKZ5,2023-04-28T04:03:10.867,1,Ultra Rare,067,[Element Bonus] You may banish four Animal and/or Beast ally cards from your graveyard to activate this card from your material deck without paying its costs. <br>Play with the top card of your deck revealed.<br>You may activate Animal and Beast ally cards from the top of your deck.,Item;Regalia,Bauble,Tera,Tamer,,,,7.99,12.5,40.0,7.25,,Normal,,,1,,
494262,Gaia's Blessing,Gaias Blessing,https://tcgplayer-cdn.tcgplayer.com/product/494262_200w.jpg,74,23123,https://cpt.tcgcsv.com/gKZ5,2023-04-28T04:03:10.867,1,Ultra Rare,067,[Element Bonus] You may banish four Animal and/or Beast ally cards from your graveyard to activate this card from your material deck without paying its costs. <br>Play with the top card of your deck revealed.<br>You may activate Animal and Beast ally cards from the top of your deck.,Item;Regalia,Bauble,Tera,Tamer,,,,599.99,599.99,599.99,,,Foil,,,1,,
494263,Gaia's Songbird,Gaias Songbird,https://tcgplayer-cdn.tcgplayer.com/product/494263_200w.jpg,74,23123,https://cpt.tcgcsv.com/hKZ5,2023-04-28T04:03:10.867,1,Uncommon,270,[Class Bonus] On Enter: Reveal cards from the top of your deck until you reveal a Beast ally card. Put that card into your hand and the rest on the bottom of your deck in a random order. (Apply this effect only if your champion's class matches this card's class.),Ally,Animal;Bird,Tera,Tamer,1,,,0.1,0.49,0.99,0.43,,Normal,1,2,,,
494263,Gaia's Songbird,Gaias Songbird,https://tcgplayer-cdn.tcgplayer.com/product/494263_200w.jpg,74,23123,https://cpt.tcgcsv.com/hKZ5,2023-04-28T04:03:10.867,1,Uncommon,270,[Class Bonus] On Enter: Reveal cards from the top of your deck until you reveal a Beast ally card. Put that card into your hand and the rest on the bottom of your deck in a random order. (Apply this effect only if your champion's class matches this card's class.),Ally,Animal;Bird,Tera,Tamer,1,,,99.99,124.99,149.99,,,Foil,1,2,,,
494264,"Galahad, Court Knight",Galahad Court Knight,https://tcgplayer-cdn.tcgplayer.com/product/494264_200w.jpg,74,23123,https://cpt.tcgcsv.com/jKZ5,2023-04-28T04:03:10.867,1,Super Rare,087,(Unique — You can control only one object with this card's name.)<br>[Class Bonus] Galahad can attack using Sword weapons you control.,Ally;Unique,Human,Norm,Warrior,4,,"<em>My sword only exists for you, Arthur.</em>",299.99,299.99,299.99,,,Foil,1,4,,,
494264,"Galahad, Court Knight",Galahad Court Knight,https://tcgplayer-cdn.tcgplayer.com/product/494264_200w.jpg,74,23123,https://cpt.tcgcsv.com/jKZ5,2023-04-28T04:03:10.867,1,Super Rare,087,(Unique — You can control only one object with this card's name.)<br>[Class Bonus] Galahad can attack using Sword weapons you control.,Ally;Unique,Human,Norm,Warrior,4,,"<em>My sword only exists for you, Arthur.</em>",2.7,2.77,5.0,,,Normal,1,4,,,
494265,"Galatine, Sword of Sunlight",Galatine Sword of Sunlight,https://tcgplayer-cdn.tcgplayer.com/product/494265_200w.jpg,74,23123,https://cpt.tcgcsv.com/kKZ5,2023-04-28T04:03:10.867,1,Super Rare,037,"Whenever you activate a Sword attack card, put a durability counter on Galatine.<br>[Class Bonus] Galatine gets +1 power for every three durability counters on it.",Weapon;Regalia,Sword,Norm,Warrior,,,"<em>Galatine resonates with the will of its wielder, becoming brighter with each strike.</em>",99.99,108.15,109.07,,,Foil,1,,1,,1
494265,"Galatine, Sword of Sunlight",Galatine Sword of Sunlight,https://tcgplayer-cdn.tcgplayer.com/product/494265_200w.jpg,74,23123,https://cpt.tcgcsv.com/kKZ5,2023-04-28T04:03:10.867,1,Super Rare,037,"Whenever you activate a Sword attack card, put a durability counter on Galatine.<br>[Class Bonus] Galatine gets +1 power for every three durability counters on it.",Weapon;Regalia,Sword,Norm,Warrior,,,"<em>Galatine resonates with the will of its wielder, becoming brighter with each strike.</em>",1.17,1.39,5.0,1.39,,Normal,1,,1,,1
494266,Ghosts of Pendragon,Ghosts of Pendragon,https://tcgplayer-cdn.tcgplayer.com/product/494266_200w.jpg,74,23123,https://cpt.tcgcsv.com/lKZ5,2023-04-28T04:03:10.867,1,Super Rare,249,"On Enter: You may return a regalia you control to its owner's material deck. If you do, draw two cards.",Ally,Human;Spirit,Crux,Warrior,2,,"<em>Galatine resonates with the will of its wielder, becoming brighter with each strike.</em><em>The ancestors will not rest until Aesa has found lasting peace.</em>",350.0,374.98,399.95,,,Foil,3,4,,,
494266,Ghosts of Pendragon,Ghosts of Pendragon,https://tcgplayer-cdn.tcgplayer.com/product/494266_200w.jpg,74,23123,https://cpt.tcgcsv.com/lKZ5,2023-04-28T04:03:10.867,1,Super Rare,249,"On Enter: You may return a regalia you control to its owner's material deck. If you do, draw two cards.",Ally,Human;Spirit,Crux,Warrior,2,,"<em>Galatine resonates with the will of its wielder, becoming brighter with each strike.</em><em>The ancestors will not rest until Aesa has found lasting peace.</em>",45.0,52.21,100.0,64.78,,Normal,3,4,,,
494267,Giant Tortoise,Giant Tortoise,https://tcgplayer-cdn.tcgplayer.com/product/494267_200w.jpg,74,23123,https://cpt.tcgcsv.com/mKZ5,2023-04-28T04:03:10.867,1,Uncommon,172,,Ally,Animal;Turtle,Water,Tamer,4,,"<em>Majestic and ancient, these Cambrian tortoises have lived longer than most of the kingdoms that have risen and fallen. They are docile, friendly to all without maligned intention, and often help other creatures in need. Strong of spirit and pure of heart, these creatures inspire only awe.</em>",34.5,37.3,99.97,,,Foil,1,6,,,
494267,Giant Tortoise,Giant Tortoise,https://tcgplayer-cdn.tcgplayer.com/product/494267_200w.jpg,74,23123,https://cpt.tcgcsv.com/mKZ5,2023-04-28T04:03:10.867,1,Uncommon,172,,Ally,Animal;Turtle,Water,Tamer,4,,"<em>Majestic and ancient, these Cambrian tortoises have lived longer than most of the kingdoms that have risen and fallen. They are docile, friendly to all without maligned intention, and often help other creatures in need. Strong of spirit and pure of heart, these creatures inspire only awe.</em>",0.13,0.39,0.85,,,Normal,1,6,,,
494268,"Gildas, Chronicler of Aesa",Gildas Chronicler of Aesa,https://tcgplayer-cdn.tcgplayer.com/product/494268_200w.jpg,74,23123,https://cpt.tcgcsv.com/nKZ5,2023-04-28T04:03:10.867,1,Super Rare,088,(Unique — You can control only one object with this card's name.)<br>Balance — Gildas gets +3 power as long as the amount of cards in your hand and memory are equal.,Ally;Unique,Human,Norm,Cleric,3,,<em>The balance of power is a fickle thing.</em>,199.99,200.0,200.0,,,Foil,1,3,,,
494268,"Gildas, Chronicler of Aesa",Gildas Chronicler of Aesa,https://tcgplayer-cdn.tcgplayer.com/product/494268_200w.jpg,74,23123,https://cpt.tcgcsv.com/nKZ5,2023-04-28T04:03:10.867,1,Super Rare,088,(Unique — You can control only one object with this card's name.)<br>Balance — Gildas gets +3 power as long as the amount of cards in your hand and memory are equal.,Ally;Unique,Human,Norm,Cleric,3,,<em>The balance of power is a fickle thing.</em>,49.99,50.0,50.0,26.35,,Normal,1,3,,,
494269,Give Bath,Give Bath,https://tcgplayer-cdn.tcgplayer.com/product/494269_200w.jpg,74,23123,https://cpt.tcgcsv.com/pKZ5,2023-04-28T04:03:10.867,1,Common,173,"Remove all temporary damage from target ally.<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Skill,Water,Tamer,2,Fast,<em>“Washy washy! Clean doggy!”<br>— Silvie Heartsong</em>,0.1,0.37,0.7,0.1,,Normal,,,,,
494269,Give Bath,Give Bath,https://tcgplayer-cdn.tcgplayer.com/product/494269_200w.jpg,74,23123,https://cpt.tcgcsv.com/pKZ5,2023-04-28T04:03:10.867,1,Common,173,"Remove all temporary damage from target ally.<br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Skill,Water,Tamer,2,Fast,<em>“Washy washy! Clean doggy!”<br>— Silvie Heartsong</em>,29.99,29.99,29.99,,,Foil,,,,,
494270,Glacial Guidance,Glacial Guidance,https://tcgplayer-cdn.tcgplayer.com/product/494270_200w.jpg,74,23123,https://cpt.tcgcsv.com/qKZ5,2023-04-28T04:03:10.867,1,Common,174,"Rest target ally. If that ally is attacking, end the combat phase.<br>[Class Bonus] Put an enlighten counter on your champion. (You may remove three enlighten counters from your champion to draw a card.)",Action,Spell,Water,Mage,1,Fast,,0.1,0.25,0.5,0.25,,Normal,,,,,
494270,Glacial Guidance,Glacial Guidance,https://tcgplayer-cdn.tcgplayer.com/product/494270_200w.jpg,74,23123,https://cpt.tcgcsv.com/qKZ5,2023-04-28T04:03:10.867,1,Common,174,"Rest target ally. If that ally is attacking, end the combat phase.<br>[Class Bonus] Put an enlighten counter on your champion. (You may remove three enlighten counters from your champion to draw a card.)",Action,Spell,Water,Mage,1,Fast,,20.0,25.0,29.99,,,Foil,,,,,
494271,Gleaming Cut,Gleaming Cut,https://tcgplayer-cdn.tcgplayer.com/product/494271_200w.jpg,74,23123,https://cpt.tcgcsv.com/rKZ5,2023-04-28T04:03:10.867,1,Uncommon,260,"On Attack: Choose and reveal a card in your memory. If the revealed card is luxem element, Gleaming Cut gets +2 power.<br>[Class Bonus] [Element Bonus] Whenever you reveal Gleaming Cut from your memory, you may banish it. If you do, draw two cards.",Attack,Dagger,Luxem,Assassin,2,,,0.1,0.54,0.99,0.38,,Normal,2,,,,
494271,Gleaming Cut,Gleaming Cut,https://tcgplayer-cdn.tcgplayer.com/product/494271_200w.jpg,74,23123,https://cpt.tcgcsv.com/rKZ5,2023-04-28T04:03:10.867,1,Uncommon,260,"On Attack: Choose and reveal a card in your memory. If the revealed card is luxem element, Gleaming Cut gets +2 power.<br>[Class Bonus] [Element Bonus] Whenever you reveal Gleaming Cut from your memory, you may banish it. If you do, draw two cards.",Attack,Dagger,Luxem,Assassin,2,,,79.99,83.97,88.0,,,Foil,2,,,,
494272,Grand Crusader's Ring,Grand Crusaders Ring,https://tcgplayer-cdn.tcgplayer.com/product/494272_200w.jpg,74,23123,https://cpt.tcgcsv.com/sKZ5,2023-04-28T04:03:10.867,1,Ultra Rare,038,Divine Relic (You can only have one card with this keyword in your material deck.)<br>Banish Grand Crusader's Ring: Draw a card.,Item;Regalia,Ring,Norm,Warrior,,,"<em>A relic awarded for heroic deeds, this artifact was the first of many sealed within the Divine Reliquary.</em>",98.68,101.88,200.0,81.72,,Normal,,,0,,
494272,Grand Crusader's Ring,Grand Crusaders Ring,https://tcgplayer-cdn.tcgplayer.com/product/494272_200w.jpg,74,23123,https://cpt.tcgcsv.com/sKZ5,2023-04-28T04:03:10.867,1,Ultra Rare,038,Divine Relic (You can only have one card with this keyword in your material deck.)<br>Banish Grand Crusader's Ring: Draw a card.,Item;Regalia,Ring,Norm,Warrior,,,"<em>A relic awarded for heroic deeds, this artifact was the first of many sealed within the Divine Reliquary.</em>",3100.0,3299.99,4000.0,,,Foil,,,0,,
494273,Gray Wolf,Gray Wolf,https://tcgplayer-cdn.tcgplayer.com/product/494273_200w.jpg,74,23123,https://cpt.tcgcsv.com/tKZ5,2023-04-28T04:03:10.867,1,Common,089,Pride 2 (This ally won't obey you unless your champion is level 2 or higher.),Ally,Beast;Wolf,Norm,Tamer,2,,<em>A common predator that roams the temperate woodlands of Aesa. One would do well to not adventure there alone.</em>,38.99,38.99,38.99,,,Foil,2,2,,,
494273,Gray Wolf,Gray Wolf,https://tcgplayer-cdn.tcgplayer.com/product/494273_200w.jpg,74,23123,https://cpt.tcgcsv.com/tKZ5,2023-04-28T04:03:10.867,1,Common,089,Pride 2 (This ally won't obey you unless your champion is level 2 or higher.),Ally,Beast;Wolf,Norm,Tamer,2,,<em>A common predator that roams the temperate woodlands of Aesa. One would do well to not adventure there alone.</em>,0.1,0.29,0.99,,,Normal,2,2,,,
494274,Harness Mana,Harness Mana,https://tcgplayer-cdn.tcgplayer.com/product/494274_200w.jpg,74,23123,https://cpt.tcgcsv.com/vKZ5,2023-04-28T04:03:10.867,1,Common,090,"Put any amount of cards from your hand into your memory. <br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Skill,Norm,Mage,0,Slow,,18.0,19.75,19.99,,,Foil,,,,,
494274,Harness Mana,Harness Mana,https://tcgplayer-cdn.tcgplayer.com/product/494274_200w.jpg,74,23123,https://cpt.tcgcsv.com/vKZ5,2023-04-28T04:03:10.867,1,Common,090,"Put any amount of cards from your hand into your memory. <br>[Class Bonus] Floating Memory (While paying for a memory cost, you may banish this card from your graveyard to pay for 1 of that cost.)",Action,Skill,Norm,Mage,0,Slow,,0.13,0.36,0.5,0.35,,Normal,,,,,
494275,Hasty Messenger,Hasty Messenger,https://tcgplayer-cdn.tcgplayer.com/product/494275_200w.jpg,74,23123,https://cpt.tcgcsv.com/wKZ5,2023-04-28T04:03:10.867,1,Uncommon,139,"On Attack: You may discard a card. If you do, draw a card.",Ally,Human,Fire,Warrior,2,,<em>“War is upon us. Spread the word!”</em>,79.99,79.99,79.99,,,Foil,1,2,,,
494275,Hasty Messenger,Hasty Messenger,https://tcgplayer-cdn.tcgplayer.com/product/494275_200w.jpg,74,23123,https://cpt.tcgcsv.com/wKZ5,2023-04-28T04:03:10.867,1,Uncommon,139,"On Attack: You may discard a card. If you do, draw a card.",Ally,Human,Fire,Warrior,2,,<em>“War is upon us. Spread the word!”</em>,1.24,2.24,3.97,2.59,,Normal,1,2,,,
